"","voix_expr_2012_PS","voix_expr_2017_PS","voix_expr_2022_PS","voix_expr_2012_LR","voix_expr_2017_LR","voix_expr_2022_LR"
"149",34.3040876098306,8.39888014931342,2.66140433553252,24.5167451929199,16.3069166535371,4.26720075400566
"150",36.649679820297,9.31272607694837,2.69877551020408,22.4662218795051,15.5540940480105,4.46367346938776
"151",24.9331004937372,5.12784848274103,1.68505101929813,33.7324271015239,24.6018499200223,5.73504775580358
"152",31.952398245663,7.21085920272536,2.32210570521609,22.8301254295053,14.9208403206,3.72895591704648
"153",28.2302234393477,6.07444262501574,1.95302149414717,26.0207257110848,17.8060838896586,4.1289337094939
"154",28.9523356776331,5.6440663877421,1.81078440557288,21.8299520420576,13.2581530021335,3.22541789906182
"155",29.5907467879269,6.86389304717722,2.02126131302974,23.8990447706534,16.4727504483541,3.97500359143801
"156",27.7468418875489,5.76990609970227,1.95165191784732,26.3929105546186,19.088480036644,3.81616310341201
"157",37.3010980983038,9.49507048742283,2.22236761755212,20.8159258498276,15.8919192849903,3.29320422228038
"158",27.668875820654,6.61921810937229,2.25161522890497,27.743551448396,20.8032569151701,4.46579596816682
"159",25.936054836968,5.72905780760134,1.90973709000599,23.7352989506796,16.4248391177603,3.68673460649139
"160",26.7695124249522,5.59119706568856,1.96249339672478,21.5491478878927,14.5915305101701,3.03222398309562
"161",24.0500819707807,4.3274887364766,1.47819984209141,27.269429976642,18.2296897867822,3.49153434511799
"162",23.2807579121276,4.44427714622701,1.63271924463348,27.6563064691001,18.7219252678863,3.6645753557931
"163",26.1881712994975,5.95114194854004,1.98601120241108,24.3196730127998,15.8427291124602,3.34224218816639
"164",25.7638058417837,5.63557936371989,1.84591660871406,27.5117540094687,18.7972032327888,3.84301393886252
"165",38.7259105157364,11.6159928722575,2.94288343124071,20.1936998355379,15.2077068715893,3.75681223016491
"166",35.9984235060681,10.5421375857976,2.9078510682431,24.6381538712439,19.2264024358776,4.75783032565858
"167",32.485809925775,8.67629294603478,2.33850818337498,24.7314801338961,17.0225018962272,3.99904550686393
"168",29.5606508051485,8.00434479429276,2.10459698920098,24.2241043071265,16.2889556401867,3.73791506207417
"169",25.2528703376078,6.74749727080575,2.01737576562702,30.7836845251894,21.5188256335215,4.78127461468828
"170",27.6275431240679,7.08067243330865,1.85249157958373,28.1565692095562,20.139461438493,4.35990442467686
"171",28.5168406539295,6.87027739743395,1.73324425508313,31.0629636924693,24.5613367817841,5.66865412007916
"172",37.6133585069176,12.4992613602789,2.93353617406031,23.0725184932991,17.1778053536607,3.80613401839918
"173",30.7835271888116,5.80384494378301,1.931342146782,24.6937289946877,19.7148581742313,5.20102279527773
"174",29.0786625616757,6.06863898615029,2.12439639201871,23.6888452696253,19.2364940532725,5.65037810915055
"175",32.1629908020967,9.20677379383593,2.09195682168655,27.5046978538226,22.040398874968,5.15177339501664
"176",26.5210339729881,6.18664074434106,1.87931603807445,28.1385902716978,20.204138314123,4.76074253800985
"177",28.058840941558,6.33770357472088,1.87151099746985,27.6315620133589,20.6980436341289,4.80327715230458
"178",28.5588222935022,6.81490603266117,1.88175982647947,27.4732816942838,20.2781937000602,4.81431544391359
"179",26.2099403940364,5.8411249573992,1.81956720512039,30.46425917219,23.3882080993376,5.41145992075587
"180",31.1792869994816,8.81903247507798,2.27532655149582,29.8771004238968,24.0291113693352,5.33166797086619
"181",32.179709765126,7.25872830784004,1.94027536057071,20.5359190225047,13.7235064133342,3.29467716643978
"182",35.5962796228659,9.31057213647626,2.11176687569163,19.5149919306889,12.7747596208488,2.9301918111398
"183",28.2243355007588,6.878908470722,2.09556690673949,25.041422425196,17.5170551449687,4.25339238464477
"184",28.9479214309554,7.45804693789089,2.11522404675758,23.3037071832083,16.1037835160072,4.1626834787449
"185",23.2107847108576,4.50982229301352,1.43727636129535,27.6358215726623,17.3240888222618,4.25044540595571
"186",23.8134446041559,4.84235491071429,1.64843460477373,25.3415576984803,16.7466517857143,4.63373457595015
"187",25.6446335078534,5.45001557147306,1.85933840279783,27.1793193717278,17.9662017079447,4.58818622260724
"188",26.8366807610994,6.77436854152609,1.91958393769519,25.0237843551797,17.3407957236799,4.3357246462033
"189",25.2700124786643,5.44754167250315,1.60304081969922,24.9085615112093,15.54139235187,4.14532033272737
"190",24.5883727063788,5.26336241232587,1.92466429103501,25.5058211823217,18.4674269948901,4.81568722192024
"191",22.3221476510067,4.8972048972049,1.71209947393592,27.9798657718121,20.6768306768307,5.29172644667623
"192",26.4246772389054,5.03557744937055,1.79209468512729,24.4392747420575,18.093413610655,5.24601756736638
"193",32.0811963641903,8.64680446899448,3.25042295093769,25.0012694866196,16.8262141018271,3.85635266309108
"194",31.4674205079083,7.65881720911492,2.82892674260633,26.0063546947644,18.704391816269,4.23032709792037
"195",34.8034033126919,9.92101910828026,4.62558689902173,22.5670845290238,15.6535031847134,3.96243846260931
"196",27.6862074327476,7.16877267609158,2.19251514949724,27.0751049603483,20.5242086825973,5.11919824199241
"197",23.679190128927,4.58626011906637,1.45311550664956,29.0378165482015,21.9816045610609,5.22176466617161
"198",23.7539158442781,5.21870286576169,1.60513904699951,28.9117997440913,23.6425339366516,5.55700113839649
"199",31.279771355986,7.51777153248471,1.81483147993401,22.6813367455588,17.1226649032898,4.07533586166999
"200",31.5834038950042,8.18821689259645,1.97635135135135,23.4524109206582,18.1517205422315,4.34684684684685
"201",27.035163592463,5.70868356342714,1.86742418128702,24.6053455995843,17.727133925845,4.51926336007231
"202",24.9519207061492,5.35411162588863,1.67231321802481,22.9461511908871,16.4209773965872,4.56606465089029
"203",25.1858287479486,5.1418640673996,1.77478105866853,26.9451684525533,19.4831689901394,4.88775220233021
"204",23.0540527935827,4.8312774705799,1.83675370961355,27.9544818580356,20.3601304409471,5.73505089799436
"205",24.9213018122531,5.19160254092857,1.77350047039081,24.1487427102276,17.7826266590921,6.67065015637316
"206",28.1225139220366,5.4953722334004,1.79680967916455,24.7582767272505,19.61046277666,7.07083954948604
"207",33.8323710251563,9.48415720292686,2.45684505774192,28.3991620254458,23.8916663907559,6.14297834028776
"208",35.1018727505643,11.1301567181378,2.53855761131604,27.0633807112792,21.3802143351003,4.88686862819135
"209",37.8901999576062,10.3366407289994,2.58047126583535,20.128594644245,14.8723015905691,3.4188761685889
"210",37.9596245639132,10.0344530577089,3.08008506629748,20.6489847752784,14.5925370231447,3.53538957795127
"211",32.2717622080679,7.9935820956926,2.43324233903245,25.3732349273751,19.1786316698893,4.65507686623838
"212",27.5708065891647,6.4996645045851,2.05647494502951,26.8066340500022,19.8602102437933,4.35250549704895
"213",26.7806469920545,5.47674627401688,1.64265801837023,32.4784808929247,25.958430597953,6.75944333996024
"214",36.2884738820796,8.5026761886303,2.57786828342667,18.9106580676712,13.0827605742996,3.31991175699233
"215",26.6148074588988,6.16639377181872,1.82369599710779,28.9076464746773,21.0458566323746,4.62250697945329
"216",28.6628733997155,6.99460999938046,2.17707420203166,28.8248167195536,21.0013836400058,4.74707368638168
"217",28.5376681690046,6.85638209352638,2.11309523809524,30.8873921777148,23.4631386253952,5.79831932773109
"218",27.4187134860674,6.54476766150359,1.84311295422407,28.7508029241734,21.0759350207782,5.36409425298314
"219",23.6592135431931,4.95112622184445,1.63744687310261,29.6515937731653,21.3592576852245,5.30510018214936
"220",21.4916668079551,4.32203241960531,1.17906315333471,29.7926450890965,20.9139606707264,5.23986212871753
"221",23.8371295279912,4.91992026395381,1.33015133015133,28.1215697036224,19.6315644762167,5.41125541125541
"222",27.5897088693297,6.71701667480639,1.94725654789783,28.6587321384029,21.1696783646131,5.21490074575783
"223",33.4062542395876,7.26141078838174,2.42971251627432,21.474358974359,16.588793193626,5.45057883810127
"224",35.697433849951,7.08603941679612,2.63548485309788,21.3857936191064,16.739972674016,4.85233673314051
"225",27.2508615233139,5.84085860188685,1.78870631117905,25.3632463605035,18.5511093159459,4.10505893765249
"226",25.8550385636617,5.48893600106002,1.83529972589679,25.452016689847,18.1678150258381,4.18475577574612
"227",27.6039572106491,5.54089709762533,1.85253022136166,25.1459824660179,18.6032744739869,4.27721666928323
"228",25.1549814022317,5.67636612873076,2.22359349731892,27.76666799984,22.8176210355785,6.46650778789684
"229",29.4771291574701,7.74583601454589,2.23812961796648,29.9657508181749,24.7325022821484,5.17519470345167
"230",30.4428813700687,7.65847383781242,2.21778476441348,27.251244126887,21.8979515622623,4.66357932899973
"231",24.3130459383952,5.22323248435866,1.71823235442754,29.7680093362096,23.6117757572535,4.81404533288412
"232",23.2045205978855,5.44963669088727,1.60957707095421,32.3004010207802,24.8833411105926,5.17301642782244
"233",28.5456320156174,5.64682386290426,2.09269854243291,30.3725394501383,24.3364257183353,4.87161149707124
"234",25.4910581511127,6.26180593927089,1.9134194483981,30.1281471040823,23.4641035196155,4.61906168595752
"235",27.6374585582267,6.68325407073793,2.07986015570626,30.1648061245736,23.4732764322384,4.92530307689818
"236",26.7884171959655,5.99359990774642,1.86355459200148,29.353100111754,21.8842794130366,5.22471823731107
"237",23.3442022915029,5.47765692569781,1.64301099022478,32.5630549934915,25.7318831083737,6.00320318109019
"238",25.3879756293827,5.86311636621784,1.8015417734002,29.2470398896425,21.9756304770328,5.26752534545586
"239",33.360147903524,8.51601656134234,3.05911468938943,23.6758541851899,16.2824144693833,4.10388145734783
"240",26.8282928315685,5.73725561849077,1.39659975026414,28.8127523425002,20.8459711310068,4.79877053116896
"241",26.3663813896979,5.48129300458716,1.46597252241246,31.1261591238007,23.5002150229358,5.26622436897401
"242",23.1226895556014,4.30219165193128,1.1732725359523,29.7497977121642,22.5848839284266,5.35250789196773
"243",24.4920197423242,4.84403791563605,1.38458471519962,28.6536119479521,20.8818207473564,5.0363362873557
"244",20.181682705265,3.11985525436437,1.06275929031689,30.9542305436213,22.9115389003896,5.69511872186424
"245",24.7957233002318,4.65191233347658,1.54553781987566,28.6562568726633,20.3445065176909,5.77676431035491
"246",22.5170176346483,3.63581730769231,1.20473422904068,27.1983599379006,17.6596840659341,4.41657450763547
