"","moyenne","ecart_type"
"187",10.9846624940414,12.8222191225531
"188",11.8435444134402,13.2093844119256
"189",10.7735316569556,12.7006304513764
"190",10.5921331365799,12.2355125702882
"191",9.64381734071584,11.0946504556009
"192",11.0841164578011,13.3839324908471
"193",14.6594745947075,15.3270194568957
"194",13.9850548198765,15.3315619888246
"195",16.4500031066646,16.1135308021757
"196",12.3491650861121,13.5133058760473
"197",9.90618858488099,12.0302047962535
"198",10.1925859190131,11.8826223063128
"199",13.5374581228016,15.6276402716172
"200",13.915990712984,15.6124929074057
"201",11.5370904457257,13.5584483572581
"202",10.6594485166876,12.5137916254003
"203",10.7008246246723,12.6568487521745
"204",9.90736132459204,11.4833973881588
"205",10.6288016078575,12.4951001200727
"206",11.8048986115338,14.2519566484067
"207",15.257791095275,16.4653285322561
"208",16.256862360006,16.8761579237773
"209",16.9357706508136,18.5568214375564
"210",17.0247208959732,18.4605918710489
"211",14.2328622142643,15.8676015607971
"212",12.0423153462598,13.6303343163793
"213",11.3000170948139,13.5429865502232
"214",15.7896727847122,17.9979574396781
"215",11.5349657426084,13.2388056724124
"216",12.6115192003759,14.1080346439246
"217",12.5023818335421,14.0880267760758
"218",11.935531367265,13.6133421921151
"219",10.0825955460467,11.8738593088725
"220",8.99758746029837,10.9337129105962
"221",10.0290670406988,12.0920863579968
"222",12.0846606973446,13.6379082717529
"223",14.3657925147479,16.665554718325
"224",15.139652706615,17.9420911026026
"225",11.6268088121266,13.6816757704691
"226",11.0597580968728,12.9426623063419
"227",11.665794843212,13.9255081520054
"228",11.0183136760938,12.3638359949685
"229",13.1536982633275,14.4022395673249
"230",13.4397133240982,14.97434696733
"231",10.4181702590605,12.160260444819
"232",10.0879114532423,11.5204423118717
"233",12.0950514736515,14.3570244766868
"234",11.2220945129272,12.5470956300411
"235",12.133524261557,13.6226573358808
"236",11.5485238985711,13.358707997576
"237",10.1549567358085,11.5820238347585
"238",11.0175445896669,12.6097606338771
"239",14.9784263847519,16.1511674192703
"240",11.3207160667745,13.6041914930134
"241",11.1045489722325,13.3687451242718
"242",9.53271791449499,11.8727852929775
"243",10.2402141243866,12.4630424311285
"244",8.12143241664875,10.4950054177869
"245",10.3310578178613,12.6226899388501
"246",9.11918972379376,11.6663570055301
"247",12.4472021989351,14.305274895964
"248",10.7117491130751,12.2290836629862
"249",10.5096100360789,11.9768815984653
"250",13.5373322566,14.7400422123048
"251",13.8908902322207,15.4296149212291
"252",11.7120227666555,14.5821939931067
"253",10.6527415014242,12.7192300917053
"254",10.8674559770924,12.4169746988099
"255",11.778308818271,14.4669707438943
"256",9.96872578637124,11.9827805853649
"257",9.6533548614623,11.6731638775612
"258",12.5186319387262,13.9920949932165
"259",11.8704532710079,12.8916423484084
"260",11.5902805229102,13.4603754874753
"261",11.513955802194,13.2715625459858
"262",14.5964000042079,15.8396518325638
"263",13.2346218029014,14.9593379824466
"264",11.9305472131293,14.4845077036586
"265",10.9316570705355,12.5392982571424
"266",11.2385861811022,12.7281731274201
"267",7.7775102504475,8.90721608988907
"268",8.30070594408373,9.6249341401018
"269",10.5532807844008,13.4161164615758
"270",9.69950687792687,11.6972306886923
"271",12.7728534505754,15.6842207399229
"272",10.347539875997,12.1605222609191
"273",13.8171375177207,16.7596334789097
"274",13.5881871072644,16.4036301228988
"275",15.7282307962103,17.0218765302409
"276",14.8753412039705,16.5710663688763
"277",11.1303098639278,14.3776445872814
"278",11.0272407173833,12.3998153375203
"279",11.4195258139658,13.4737238483092
"280",10.5260643907794,12.4054402034152
"281",11.3492688608504,13.738729085866
"282",14.8768469727695,19.2100907190974
"283",10.3849508212927,11.6537097903781
"284",10.9746936607141,13.5560662626585
"285",13.3872903813599,14.8414363831253
"286",10.4295056576575,13.643517475019
"287",13.1688023236672,16.6140681353287
"288",11.0911233251558,14.0108448264364
"289",10.9099036388579,13.5746148223866
"290",11.4932509978801,14.7856175284247
"291",11.6974186708252,14.8000024021856
"292",10.8266148158275,14.1403861379924
"293",11.5890817786098,14.9331349627676
"294",10.1673112999678,13.2364891221366
"295",10.6012231943884,13.5261489180047
"296",10.2904928872838,13.1161009661745
"297",9.08283930466747,11.4081904513787
"298",11.9394007149073,15.2657777541031
"299",8.8527205345724,10.8540042511465
"300",10.7709225786189,13.6028861568718
"301",9.7635954717095,12.2907212239214
"302",11.3597085917226,14.279747452525
"303",10.6809374542323,12.201218701121
"304",8.81475582028023,10.6996661505153
"305",11.4680424525628,13.5721918521898
"306",10.2629217467104,13.0302663590726
"307",12.8253796498309,15.2749380943999
"308",12.5596203355746,15.900986602028
"309",10.4701706999612,13.5079534962244
"310",13.2858818354307,16.594398096906
"311",11.7828361048082,14.8246145074377
"312",11.7694403167924,15.200853255778
"313",12.7232728115382,16.3307454642114
"314",11.5250786364824,14.541990755432
"315",12.693443810085,16.0998250197077
"316",11.718420725997,14.9008085848661
"317",13.1044681729768,16.571588505855
"318",16.1592780355095,18.7014669480014
"319",13.9021770516276,15.9998640219627
"320",13.8319778419747,15.5276091619313
"321",14.8460246021653,17.5440102184341
"322",12.6535173569955,15.2103976212504
"323",14.2105153261962,15.3991042229409
"324",13.2424721866294,14.5635318652606
"325",14.454877843091,15.8675207836775
"326",13.0258964802132,14.4566800797938
"327",13.5101354356129,14.8054351015848
"328",11.8400590434528,13.0064804253171
"329",15.013285701394,17.251411941943
"330",13.4939594506312,15.8594311995972
