"","moyenne","ecart_type"
"1",18.5157430966163,11.8590174411245
"2",18.9931406648392,13.006396115413
"3",20.2162283704024,13.8026280175391
"4",20.0264246900751,13.5918078710913
"5",17.3466152312572,11.3920150543277
"6",14.2920976471834,9.87793680510799
"7",15.8237695314243,10.3042355603886
"8",14.8459479427444,10.2328808969034
"9",13.8620746474006,9.63293026499198
"10",15.4842946810979,10.5424738465984
"11",15.8301129114513,9.17602238617089
"12",14.9092803487137,8.63870361776911
"13",17.8983931391245,10.949966284806
"14",15.137416678678,10.4674847083839
"15",16.7796092537829,11.4660847853753
"16",16.0527460174139,9.75634728656309
"17",17.6892858306391,11.5950518460217
"18",22.473454887778,15.2451887880793
"19",20.3515759005912,14.1548177281578
"20",20.6814721064895,14.3951249884819
"21",21.7919801314672,15.7869496493106
"22",21.8278513906665,14.640280743279
"23",24.8818399567347,17.6088489685621
"24",26.1538699899374,17.8803253133772
"25",27.7216811520708,18.8941765440935
"26",24.8802929428786,17.2857303427136
"27",13.5796768649982,8.87956112594547
"28",16.7668322705958,10.4184369583836
"29",15.260931642336,9.39697400411808
"30",16.39802552109,10.9397898102984
"31",13.0423243687105,9.05660476436455
"32",16.1950449089054,10.8035026298878
"33",10.5995007468092,7.36525637568853
"34",12.3017985314187,8.50438171902167
"35",20.4390041693682,12.8418733818585
"36",20.455413350877,13.1860907440403
"37",18.3031011660116,11.3608343245287
"38",12.6740994487869,8.69062300069425
"39",14.1078121811752,10.0317660199809
"40",13.4591118951268,8.96296486694213
"41",20.0789892043148,11.8935063367357
"42",14.9695702694807,8.69417668635608
"43",16.814280144384,10.0740355590604
"44",17.9393948078659,13.2601706805944
"45",25.755540553039,18.0147179152105
"46",14.0307338006916,10.8740071715098
"47",9.66580390018559,7.5571460467
"48",17.2044623483597,12.9926624308315
"49",19.166937961802,14.2366604262786
"50",7.34246231624741,6.2372327667402
"51",17.6079278935992,12.412387051956
"52",18.8009128451832,13.4596845048817
"53",17.0053618299384,12.3190478814441
"54",20.2477341974567,13.9767933397798
"55",15.4389918929463,11.840474873172
"56",11.1809430998279,8.56075899153026
"57",20.0638768344672,13.4525345777537
"58",19.1189115882657,13.1647944208477
"59",14.3933864728399,10.5333270152265
"60",16.9271092534825,10.9025023893102
"61",12.5214340101976,8.48663893944118
"62",17.1647147195296,11.473069115845
"63",21.8624586243892,14.4701705531451
"64",18.8266865780854,12.2377087641436
"65",16.0359215848082,10.7888048364342
"66",18.4923126361515,10.191052690666
"67",21.8524384563228,11.458097316756
"68",14.0400863563373,9.27933558996344
"69",16.5548514547531,10.7157274894476
